likeCount,createdAt,searchTerm,replyCount,quoteCount,retweetCount,viewCount,followersCount
344,Mon Apr 08 14:43:42 +0000 2024,First Amendment,58,11,306,17433,49036
984,Wed Apr 10 19:09:59 +0000 2024,First Amendment,44,0,60,49311,6118
796,Sun Apr 07 00:00:01 +0000 2024,First Amendment,18,8,321,150926,5617012
1314,Thu Apr 11 16:46:45 +0000 2024,First Amendment,64,32,267,132893,199957
255,Wed Apr 10 16:24:31 +0000 2024,First Amendment,39,4,45,10265,3549
363,Tue Apr 09 21:05:26 +0000 2024,First Amendment,13,7,173,61877,5617012
208,Fri Apr 12 00:44:01 +0000 2024,First Amendment,6,7,100,38433,5617012
1750,Wed Apr 10 19:32:09 +0000 2024,First Amendment,91,16,104,267334,203336
6554,Thu Apr 11 13:07:13 +0000 2024,First Amendment,241,48,448,1059461,324117
337,Mon Apr 08 06:30:21 +0000 2024,First Amendment,21,1,93,22057,888420
779,Tue Apr 09 16:14:26 +0000 2024,First Amendment,32,2,91,23209,643
619,Mon Apr 08 19:04:09 +0000 2024,First Amendment,24,4,114,52715,3990487
382,Sun Apr 07 19:05:08 +0000 2024,First Amendment,7,6,152,66837,5617012
1345,Mon Apr 08 00:52:39 +0000 2024,First Amendment,53,3,167,101146,588608
935,Tue Apr 09 20:19:08 +0000 2024,First Amendment,5,0,101,11175,33795
240,Fri Apr 12 11:55:21 +0000 2024,First Amendment,25,2,48,12565,717732
122,Thu Apr 11 19:37:10 +0000 2024,First Amendment,7,1,53,14956,372758
214,Wed Apr 10 13:30:01 +0000 2024,First Amendment,3,0,87,10932,35466
1735,Thu Apr 11 01:57:12 +0000 2024,First Amendment,78,28,179,223985,195896
257,Mon Apr 08 17:00:01 +0000 2024,First Amendment,10,5,109,39742,5617012
202,Mon Apr 08 23:48:05 +0000 2024,First Amendment,11,0,68,7557,470777
17123,Sun Apr 07 00:20:55 +0000 2024,First Amendment,322,36,2999,828343,231091
853,Tue Apr 09 21:59:26 +0000 2024,First Amendment,2,4,61,9535,214983
453,Tue Apr 09 14:50:17 +0000 2024,First Amendment,9,0,77,24547,301591
90,Sat Apr 06 17:19:43 +0000 2024,First Amendment,3,2,52,2234,49472
165,Sun Apr 07 14:41:06 +0000 2024,First Amendment,16,0,70,3435,33455
370,Mon Apr 08 21:16:11 +0000 2024,First Amendment,11,3,159,20335,382727
1097,Fri Apr 12 02:54:21 +0000 2024,First Amendment,32,63,644,494412,20830
984,Thu Apr 11 13:45:38 +0000 2024,First Amendment,65,5,105,138904,689967
369,Tue Apr 09 22:10:31 +0000 2024,First Amendment,10,8,131,28626,23333
245,Mon Apr 08 14:21:52 +0000 2024,First Amendment,6,0,72,10415,187569
519,Sat Apr 06 23:16:12 +0000 2024,First Amendment,11,2,99,11149,183147
381,Sat Apr 06 17:34:53 +0000 2024,First Amendment,4,1,172,16010,49573
182,Thu Apr 11 18:02:20 +0000 2024,First Amendment,1,1,63,10213,382727
680,Mon Apr 08 13:21:52 +0000 2024,First Amendment,21,3,162,44151,423
232,Tue Apr 09 19:08:35 +0000 2024,First Amendment,2,1,60,17140,297040
3614,Thu Apr 11 02:10:28 +0000 2024,First Amendment,52,6,77,210464,47337
76,Mon Apr 08 21:32:46 +0000 2024,First Amendment,3,3,55,24468,400985
253,Sat Apr 06 17:12:46 +0000 2024,First Amendment,20,1,80,7178,4671
222,Sun Apr 07 18:09:21 +0000 2024,First Amendment,3,1,67,4076,15162
3793,Sun Apr 07 07:30:27 +0000 2024,First Amendment,104,28,486,66334,71439
570,Mon Apr 08 20:29:17 +0000 2024,First Amendment,54,5,205,77273,79336
6151,Sun Apr 07 00:06:03 +0000 2024,First Amendment,113,9,231,101314,1141
376,Sun Apr 07 15:47:58 +0000 2024,First Amendment,48,4,73,13725,124690
2184,Tue Apr 02 19:08:09 +0000 2024,Nuclear Energy,79,31,980,19754,5462
1706,Thu Apr 04 22:43:24 +0000 2024,Nuclear Energy,132,18,433,518534,38011
684,Tue Apr 09 22:01:15 +0000 2024,Nuclear Energy,34,34,78,220834,10147
1004,Tue Apr 02 04:01:00 +0000 2024,Nuclear Energy,45,15,248,210486,3642001
1113,Wed Apr 03 01:27:49 +0000 2024,Nuclear Energy,181,18,179,45885,310507
155,Mon Apr 08 11:30:50 +0000 2024,Nuclear Energy,3,2,54,6530,66014
1012,Thu Apr 11 08:31:37 +0000 2024,Nuclear Energy,315,25,342,30620,142121
183,Sun Apr 07 13:32:28 +0000 2024,Nuclear Energy,59,9,68,3948,1633
1010,Sun Apr 07 00:00:01 +0000 2024,Nuclear Energy,385,25,150,62430,31084
179,Sat Apr 13 14:27:16 +0000 2024,Nuclear Energy,6,5,55,12164,52254
155,Wed Apr 10 23:01:58 +0000 2024,Nuclear Energy,29,4,65,3132,5208
783,Thu Apr 04 07:14:35 +0000 2024,Nuclear Energy,108,22,116,38111,694753
342,Thu Apr 11 20:16:59 +0000 2024,Nuclear Energy,12,1,131,5898,8034
685,Tue Apr 02 00:23:22 +0000 2024,Nuclear Energy,45,22,82,142167,542170
245,Mon Apr 08 05:58:00 +0000 2024,Nuclear Energy,87,11,74,10409,17353
106,Thu Apr 11 22:16:04 +0000 2024,Nuclear Energy,20,3,47,1373,9484
10035,Mon Apr 08 22:14:30 +0000 2024,police brutality,5301,907,1831,4689586,164779
22355,Thu Apr 11 01:03:25 +0000 2024,police brutality,16,72,9951,464757,1981
243,Mon Apr 08 06:33:12 +0000 2024,police brutality,11,1,82,2668,10823
211,Fri Apr 12 15:27:24 +0000 2024,police brutality,11,9,204,5931,31854
1046,Sun Apr 07 14:47:49 +0000 2024,police brutality,143,15,133,100115,164779
13949,Fri Apr 12 00:48:57 +0000 2024,police brutality,327,105,2733,392792,109733
1729,Tue Apr 09 16:52:09 +0000 2024,police brutality,52,34,1039,95263,1401722
11547,Wed Apr 10 19:22:56 +0000 2024,police brutality,211,32,4738,199732,256522
7148,Wed Apr 10 01:41:39 +0000 2024,police brutality,119,55,3622,215541,61235
497,Sat Apr 13 05:01:55 +0000 2024,police brutality,25,26,173,17307,45977
303,Tue Apr 09 12:14:01 +0000 2024,police brutality,104,18,182,63581,140593
274,Wed Apr 10 21:39:44 +0000 2024,police brutality,133,15,105,10320,7588
10254,Thu Apr 11 03:46:17 +0000 2024,police brutality,346,59,3796,192704,256522
309,Tue Apr 09 15:40:08 +0000 2024,police brutality,5,1,331,1640,4095
138,Wed Apr 10 23:16:16 +0000 2024,police brutality,46,3,93,3303,7235
48,Tue Apr 09 19:45:30 +0000 2024,police brutality,10,1,54,3768,17058
100,Wed Apr 10 15:43:43 +0000 2024,police brutality,35,7,55,21728,210745
1358,Tue Apr 09 12:51:36 +0000 2024,police brutality,230,50,751,312503,164241
838,Sun Apr 07 06:43:24 +0000 2024,police brutality,58,17,412,27626,393900
723,Sun Apr 07 15:05:11 +0000 2024,police brutality,7,2,215,20324,8438
247,Sun Apr 07 14:04:56 +0000 2024,police brutality,12,7,59,5842,4832
620,Sun Apr 07 21:17:54 +0000 2024,police brutality,45,27,266,51803,10121
225,Thu Apr 11 04:19:08 +0000 2024,police brutality,6,3,88,3376,108299
4150,Wed Apr 10 19:30:39 +0000 2024,police brutality,153,12,318,269726,146468
129,Tue Apr 09 05:19:13 +0000 2024,police brutality,6,4,137,2770,1628
394,Fri Apr 12 14:53:03 +0000 2024,police brutality,38,6,136,10246,7262
161,Sat Apr 13 18:11:10 +0000 2024,police brutality,2,1,62,6591,5554
1240,Sat Apr 13 23:22:25 +0000 2024,police brutality,9,2,434,14878,169653
233,Fri Apr 12 15:01:44 +0000 2024,police brutality,2,0,59,7926,57791
238,Mon Apr 08 23:17:28 +0000 2024,police brutality,6,0,70,7121,548
1764,Fri Apr 12 15:40:01 +0000 2024,police brutality,149,64,1191,249438,212364
507,Sun Apr 07 21:05:25 +0000 2024,police brutality,19,1,115,12760,56015
402,Fri Apr 12 10:40:12 +0000 2024,police brutality,27,11,156,7069,18296
265,Wed Apr 10 11:05:46 +0000 2024,police brutality,195,50,107,91394,5449
273,Fri Apr 12 07:55:32 +0000 2024,police brutality,53,5,258,14694,9880
215,Wed Apr 10 11:47:55 +0000 2024,police brutality,1235,123,65,107880,438
380,Tue Apr 09 22:58:55 +0000 2024,police brutality,36,1,162,10408,16462
921,Sat Apr 13 14:48:25 +0000 2024,police brutality,19,9,568,30417,1469
166,Tue Apr 09 12:37:46 +0000 2024,police brutality,9,1,62,1804,17128
246,Thu Apr 11 09:07:27 +0000 2024,police brutality,14,3,156,3350,25676
171,Fri Apr 12 20:08:24 +0000 2024,police brutality,0,2,93,9410,24312
2809,Tue Apr 09 13:54:55 +0000 2024,police brutality,258,35,711,556660,107569
703,Sat Apr 13 08:28:17 +0000 2024,police brutality,55,6,101,85251,32083
100,Thu Apr 11 18:10:02 +0000 2024,police brutality,1,1,52,3300,53097
480,Sat Apr 13 08:39:05 +0000 2024,police brutality,26,1,69,16133,5879
340,Tue Apr 09 18:50:23 +0000 2024,police brutality,27,3,56,10931,4369
147,Thu Apr 11 08:48:07 +0000 2024,police brutality,20,17,101,38623,363647
727,Thu Apr 11 11:50:42 +0000 2024,police brutality,19,3,74,6658,284401
338,Thu Apr 11 14:54:04 +0000 2024,police brutality,48,9,121,119532,554192
590,Sun Apr 07 08:46:05 +0000 2024,police brutality,24,4,180,26668,42961
1138,Fri Apr 12 01:27:18 +0000 2024,police brutality,65,19,342,23242,9481
97,Thu Apr 11 01:46:51 +0000 2024,police brutality,14,9,58,13597,71217
341,Wed Apr 10 10:56:04 +0000 2024,police brutality,8,4,147,9213,13097
262,Sat Apr 13 17:44:03 +0000 2024,police brutality,13,2,57,3670,26790
385,Thu Apr 11 11:23:42 +0000 2024,police brutality,29,6,128,19691,14388
357,Wed Apr 10 05:50:00 +0000 2024,police brutality,8,4,178,6271,686006
493,Mon Apr 08 17:32:56 +0000 2024,police brutality,10,3,164,17715,39843
409,Sat Apr 13 23:18:08 +0000 2024,police brutality,16,1,86,21610,825
93,Thu Apr 11 19:13:05 +0000 2024,police brutality,2,4,79,1398,7885
67,Wed Apr 10 04:03:22 +0000 2024,police brutality,3,0,46,2155,28616
142,Sat Apr 13 16:53:49 +0000 2024,police brutality,3,0,77,14928,180548
100,Mon Apr 08 20:35:42 +0000 2024,police brutality,73,3,47,4883,104513
154,Wed Apr 10 13:57:36 +0000 2024,police brutality,210,30,52,129278,1359233
30,Fri Apr 12 17:57:40 +0000 2024,police brutality,2,4,58,8777,10175
167,Sun Apr 07 22:49:07 +0000 2024,police brutality,45,8,42,6211,11574
263,Sun Apr 07 17:10:38 +0000 2024,police brutality,0,0,108,12725,36874
599,Wed Apr 10 15:23:00 +0000 2024,police brutality,51,16,337,16690,219699
11737,Mon Apr 08 08:39:44 +0000 2024,police brutality,75,377,2265,751643,1141
3809,Tue Apr 09 16:25:37 +0000 2024,police brutality,201,19,823,257168,488802
2007,Sun Apr 07 19:40:23 +0000 2024,police brutality,386,145,834,457835,436373
404,Fri Apr 12 18:05:45 +0000 2024,police brutality,8,12,183,20534,555
554,Wed Apr 10 15:53:18 +0000 2024,police brutality,25,10,277,23843,100516
212,Tue Apr 09 04:42:11 +0000 2024,police brutality,10,0,69,5003,5930
842,Mon Apr 08 23:25:00 +0000 2024,police brutality,116,7,163,45166,1766814
182,Mon Apr 08 14:13:20 +0000 2024,police brutality,4,1,62,9551,132
3825,Mon Apr 08 07:30:49 +0000 2024,police brutality,460,11,209,138589,1274399
274,Thu Apr 11 08:10:03 +0000 2024,police brutality,3,5,137,16565,152434
285,Sun Apr 07 16:02:33 +0000 2024,police brutality,35,1,83,9439,194893
139,Sat Apr 13 02:41:32 +0000 2024,police brutality,6,9,78,8586,1924
107,Fri Apr 12 12:38:46 +0000 2024,police brutality,7,0,108,1641,80650
137,Sun Apr 07 19:02:12 +0000 2024,police brutality,26,2,51,13288,24592
174,Fri Apr 12 19:30:34 +0000 2024,police brutality,21,3,51,5976,237482
69,Wed Apr 10 04:17:13 +0000 2024,police brutality,1,14,157,3160,370
2163,Sun Apr 07 14:06:01 +0000 2024,police brutality,24,10,389,168944,21175
70,Wed Apr 10 12:01:37 +0000 2024,police brutality,3,0,54,1680,5360
1376,Thu Apr 11 20:55:21 +0000 2024,police brutality,66,2,78,34748,210072
